"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","trial_type","trial_index","time_elapsed","internal_node_id","sona_ID","random_ID","initials","age","gender","resp_confidence","rt_confidence","sat_CB","pc_info","condition","direction","coherence_level","event","trial","block","phase","screen_resolution","window_resolution","focus","rt_confirm"
"1357.7250000089407","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.64641975241219","[14.86500003375113,16.910000005736947,16.324999975040555,17.054999945685267,16.430000076070428,16.59999997355044,16.790000023320317,16.499999910593033,16.724999994039536,16.720000188797712,17.234999919310212,16.069999895989895,16.68999996036291,16.720000188797712,17.159999813884497,16.195000149309635,16.709999879822135,16.56999997794628,16.49500010535121,16.64999988861382,16.65500015951693,16.730000032112002,16.605000011622906,16.679999884217978,16.659999964758754,16.675000078976154,16.679999884217978,17.310000024735928,16.250000102445483,16.55499986372888,16.785000218078494,16.589999897405505,16.64000004529953,16.539999982342124,16.644999850541353,17.18500000424683,16.140000196173787,16.779999947175384,16.68999996036291,16.474999953061342,16.779999947175384,16.620000125840306,17.14499993249774,16.64000004529953,16.21500006876886,17.00999983586371,16.290000174194574,16.68999996036291,16.619999893009663,16.97500003501773,16.40000008046627,16.614999854937196,16.57500001601875,16.740000108256936,16.70500007458031,16.71999995596707,16.519999830052257,17.090000212192535,17.054999945685267,16.390000004321337,16.134999925270677,17.364999977871776,15.970000065863132,16.860000090673566,16.549999825656414,16.465000109747052,16.989999916404486,16.654999926686287,16.620000125840306,16.70500007458031,16.694999998435378,16.659999964758754,16.559999901801348,16.700000036507845,16.70500007458031,16.779999947175384,16.795000061392784,16.45500003360212,16.669999808073044,16.580000054091215,16.964999958872795]","81","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","102","107544","0.0-8.0-1.0-1.6","","mmlk0s","dsf","er","X","50","649.0950000006706","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","7","1","training_3","1536 x 864","1105 x 686","true","1193.9300000667572"
"388.6049999855459","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.246956520025496","[7.299999939277768,16.78499998524785,16.530000139027834,16.395000042393804,16.52999990619719,16.71000011265278,16.714999917894602,16.675000078976154,16.67499984614551,16.700000036507845,16.74499991349876,16.65500015951693,16.564999939873815,16.779999947175384,16.509999986737967,17.01500010676682,16.74499991349876,16.330000013113022,16.715000150725245,16.619999893009663,16.61500008776784,16.684999922290444,16.684999922290444]","23","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","105","110632","0.0-8.0-1.0-1.7","","mmlk0s","dsf","er","X","47","592.8899999707937","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","8","1","training_3","1536 x 864","1105 x 686","true","1496.9699999783188"
"477.03499998897314","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","17.27055555588945","[33.2349999807775,16.370000084862113,16.754999989643693,16.754999989643693,16.439999919384718,16.57500001601875,16.70500007458031,16.66500000283122,16.80999994277954,16.52999990619719,16.64000004529953,16.840000171214342,16.704999841749668,16.430000076070428,16.779999947175384,16.940000001341105,16.45500003360212,17.155000008642673,16.115000005811453,17.18500000424683,16.060000052675605,16.754999989643693,16.564999939873815,16.714999917894602,16.805000137537718,16.4899998344481,16.83000009506941]","27","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","108","114111","0.0-8.0-1.0-1.8","","mmlk0s","dsf","er","X","50","978.4399999771267","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","9","1","training_3","1536 x 864","1105 x 686","true","1658.32499996759"
"461.78000001236796","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.398214286060206","[8.824999909847975,16.869999933987856,16.890000086277723,16.619999893009663,16.345000127330422,16.619999893009663,16.724999994039536,16.770000103861094,16.589999897405505,16.460000071674585,16.76000002771616,16.714999917894602,16.66500000283122,16.71000011265278,17.23999995738268,16.00000006146729,16.74499991349876,16.989999916404486,16.355000203475356,17.054999945685267,16.229999950155616,16.555000096559525,16.884999815374613,16.790000023320317,16.820000018924475,16.324999975040555,16.435000114142895,17.16000004671514]","28","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","111","117737","0.0-8.0-1.0-1.9","","mmlk0s","dsf","er","X","47","1664.555000141263","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","10","1","training_3","1536 x 864","1105 x 686","true","2624.55500010401"
"284.9349998869002","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.995882355662829","[6.0900000389665365,16.25500014051795,16.51499979197979,16.715000150725245,16.779999947175384,16.925000119954348,16.05999981984496,17.274999991059303,16.61500008776784,16.09500008635223,16.605000011622906,16.619999893009663,16.675000078976154,16.8399999383837,16.539999982342124,16.610000049695373,16.714999917894602]","17","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","114","121480","0.0-8.0-1.0-1.10","","mmlk0s","dsf","er","X","47","442.60499998927116","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","left","0.2","rdk","11","1","training_3","1536 x 864","1105 x 686","true","994.7149998042732"
"338.7900001835078","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.041904765491683","[3.6750000435858965,16.66500000283122,16.474999953061342,16.80000009946525,16.539999982342124,16.659999964758754,16.82500005699694,16.669999808073044,16.580000054091215,16.985000111162663,16.52999990619719,16.509999986737967,16.550000058487058,16.8399999383837,16.620000125840306,16.629999969154596,16.700000036507845,16.679999884217978,16.534999944269657,16.675000078976154,16.73500007018447]","21","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","117","124319","0.0-8.0-1.0-1.11","","mmlk0s","dsf","er","X","51","659.1599998064339","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","","right","0.2","rdk","12","1","training_3","1536 x 864","1105 x 686","true","1179.0299999993294"
"1095.8199999295175","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.527803029131256","[7.694999920204282,16.94500003941357,16.779999947175384,16.580000054091215,16.26499998383224,16.739999875426292,16.56000013463199,16.644999850541353,16.670000040903687,16.62499993108213,16.690000193193555,16.824999824166298,16.66500000283122,16.47999999113381,16.700000036507845,16.68999996036291,16.770000103861094,16.70500007458031,16.594999935477972,16.589999897405505,16.754999989643693,16.71000011265278,16.90499996766448,16.395000042393804,16.68999996036291,16.525000100955367,16.779999947175384,16.724999994039536,16.564999939873815,16.635000007227063,17.075000097975135,16.270000021904707,16.644999850541353,16.71999995596707,16.65500015951693,16.610000049695373,16.659999964758754,16.704999841749668,16.595000168308616,16.79499982856214,17.130000051110983,16.26499998383224,17.105000093579292,16.28999994136393,16.555000096559525,16.519999830052257,16.860000090673566,17.09500001743436,16.19499991647899,16.550000058487058,16.820000018924475,16.56999997794628,16.645000083371997,16.629999969154596,16.76999987103045,16.59000013023615,16.644999850541353,16.83000009506941,16.730000032112002,16.395000042393804,16.724999994039536,17.179999966174364,16.159999882802367,16.78499998524785,16.490000067278743,16.675000078976154]","66","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","124","143906","0.0-10.0-2.0-1.0","","mmlk0s","dsf","er","X","32","3106.445000041276","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","1","1","experimental","1536 x 864","1105 x 686","true","4050.8200000040233"
"575.1150001306087","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.465441180009613","[10.045000119134784,16.684999922290444,17.51999999396503,16.700000036507845,15.72000002488494,17.149999970570207,16.26499998383224,16.54500002041459,16.76000002771616,16.97500003501773,16.429999843239784,16.585000092163682,16.605000011622906,16.99999999254942,16.469999914988875,16.419999999925494,17.130000051110983,16.49500010535121,16.764999832957983,16.5200000628829,16.92999992519617,16.195000149309635,16.564999939873815,16.64000004529953,16.76999987103045,16.770000103861094,16.58499985933304,16.5200000628829,16.675000078976154,16.724999994039536,16.610000049695373,16.76999987103045,16.564999939873815,16.720000188797712]","34","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","127","149649","0.0-10.0-2.0-1.1","","mmlk0s","dsf","er","X","66","595.8499999251217","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","2","1","experimental","1536 x 864","1105 x 686","true","1099.794999929145"
"1511.790000135079","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.570054946446813","[7.810000097379088,16.814999980852008,16.40000008046627,16.68999996036291,16.894999891519547,16.5200000628829,16.805000137537718,16.549999825656414,16.419999999925494,16.80000009946525,16.644999850541353,16.730000032112002,16.88000001013279,16.650000121444464,16.635000007227063,16.379999928176403,16.714999917894602,18.290000036358833,15.085000079125166,16.850000014528632,16.44999999552965,16.70500007458031,16.57999982126057,16.985000111162663,16.43499988131225,16.71000011265278,16.559999901801348,17.355000134557486,16.07999997213483,16.790000023320317,16.709999879822135,16.515000024810433,16.71999995596707,16.780000180006027,16.58499985933304,16.715000150725245,16.669999808073044,16.370000084862113,16.844999976456165,16.770000103861094,16.669999808073044,16.47999999113381,17.050000140443444,16.42500003799796,16.694999998435378,16.730000032112002,16.589999897405505,16.555000096559525,16.59999997355044,17.190000042319298,16.604999778792262,16.235000221058726,16.824999824166298,16.670000040903687,16.580000054091215,16.68999996036291,16.594999935477972,16.65500015951693,17.109999898821115,16.324999975040555,16.64000004529953,16.694999998435378,16.564999939873815,16.650000121444464,16.610000049695373,16.739999875426292,16.5200000628829,16.700000036507845,16.884999815374613,16.754999989643693,16.580000054091215,16.629999969154596,16.80000009946525,16.709999879822135,16.555000096559525,16.44999999552965,16.92000008188188,16.47999999113381,16.684999922290444,16.790000023320317,16.635000007227063,16.439999919384718,16.955000115558505,16.619999893009663,16.465000109747052,16.899999929592013,16.675000078976154,16.564999939873815,16.5049999486655,16.71999995596707,16.865000128746033]","91","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","130","153188","0.0-10.0-2.0-1.2","","mmlk0s","dsf","er","X","61","560.7249999884516","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","3","1","experimental","1536 x 864","1105 x 686","true","1304.7650000080466"
"1197.3999999463558","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.675422535422193","[17.47000007890165,16.80999994277954,16.330000013113022,16.679999884217978,16.805000137537718,16.64999988861382,16.625000163912773,16.539999982342124,16.86499989591539,16.610000049695373,16.524999868124723,16.835000133141875,16.654999926686287,16.530000139027834,16.820000018924475,16.659999964758754,16.52999990619719,16.654999926686287,16.61500008776784,16.61500008776784,16.64999988861382,16.74499991349876,17.120000207796693,16.354999970644712,16.724999994039536,16.474999953061342,16.694999998435378,16.68999996036291,16.650000121444464,17.334999982267618,16.05999981984496,16.82500005699694,16.585000092163682,16.539999982342124,16.844999976456165,16.645000083371997,16.62499993108213,16.68999996036291,16.71000011265278,16.614999854937196,16.460000071674585,16.70500007458031,16.6999998036772,16.71000011265278,16.765000065788627,16.57999982126057,16.790000023320317,16.585000092163682,16.56999997794628,16.86499989591539,16.605000011622906,16.65500015951693,16.580000054091215,16.859999857842922,16.555000096559525,16.629999969154596,16.76000002771616,16.594999935477972,16.59999997355044,16.76000002771616,16.589999897405505,16.80000009946525,16.585000092163682,16.57500001601875,16.824999824166298,16.59999997355044,16.65500015951693,16.605000011622906,16.764999832957983,16.685000155121088,16.534999944269657]","71","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","133","157198","0.0-10.0-2.0-1.3","","mmlk0s","dsf","er","X","50","1496.8999999109656","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","4","1","experimental","1536 x 864","1105 x 686","true","2233.839999884367"
"2443.6449999921024","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.593911564674507","[6.019999971613288,17.029999988153577,16.5049999486655,16.56999997794628,16.550000058487058,16.774999909102917,16.59000013023615,16.814999980852008,16.68999996036291,16.539999982342124,16.635000007227063,16.994999954476953,16.5049999486655,16.45500003360212,16.80000009946525,17.299999948590994,15.9750001039356,16.509999986737967,16.704999841749668,16.820000018924475,16.505000181496143,16.679999884217978,16.670000040903687,16.68999996036291,16.844999976456165,16.54500002041459,16.64000004529953,16.80999994277954,16.439999919384718,16.675000078976154,16.620000125840306,16.714999917894602,16.645000083371997,16.659999964758754,16.64000004529953,16.72999979928136,16.690000193193555,16.86499989591539,16.62499993108213,16.650000121444464,16.58499985933304,16.605000011622906,16.82500005699694,16.515000024810433,16.714999917894602,16.585000092163682,16.654999926686287,16.700000036507845,16.659999964758754,16.68000011704862,16.614999854937196,17.225000075995922,16.069999895989895,16.75000018440187,16.730000032112002,16.739999875426292,16.670000040903687,16.68999996036291,16.71999995596707,16.605000011622906,16.59999997355044,16.5350001771003,16.88999985344708,16.629999969154596,16.605000011622906,16.59000013023615,16.614999854937196,16.754999989643693,16.585000092163682,16.68999996036291,16.66500000283122,17.04000006429851,16.45500003360212,16.55499986372888,16.780000180006027,16.704999841749668,16.65500015951693,16.659999964758754,16.659999964758754,16.52999990619719,16.659999964758754,16.635000007227063,16.675000078976154,16.585000092163682,16.739999875426292,16.650000121444464,16.76000002771616,16.574999783188105,16.660000197589397,16.704999841749668,16.59000013023615,16.59999997355044,16.795000061392784,16.654999926686287,16.670000040903687,16.605000011622906,16.899999929592013,16.589999897405505,16.810000175610185,16.52999990619719,16.580000054091215,16.684999922290444,16.820000018924475,16.539999982342124,16.54500002041459,18.009999999776483,15.52000013180077,16.559999901801348,16.645000083371997,16.66500000283122,16.669999808073044,16.610000049695373,16.715000150725245,16.6999998036772,16.64000004529953,16.8550000526011,16.910000005736947,16.21500006876886,16.850000014528632,16.549999825656414,16.720000188797712,16.539999982342124,16.854999819770455,16.70500007458031,16.49500010535121,16.979999840259552,16.44000015221536,16.779999947175384,16.59999997355044,16.515000024810433,16.88999985344708,16.635000007227063,16.56000013463199,16.594999935477972,16.654999926686287,16.68000011704862,16.59999997355044,16.899999929592013,16.66500000283122,16.475000185891986,16.774999909102917,16.730000032112002,16.635000007227063,16.610000049695373,16.559999901801348,16.684999922290444,16.685000155121088]","147","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","136","162905","0.0-10.0-2.0-1.4","","mmlk0s","dsf","er","X","57","2597.5150000303984","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","5","1","experimental","1536 x 864","1105 x 686","true","3894.2650000099093"
"2433.079999871552","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.650410959088845","[14.964999863877892,16.300000017508864,16.629999969154596,16.625000163912773,16.534999944269657,16.859999857842922,16.75000018440187,16.534999944269657,16.58499985933304,16.810000175610185,16.820000018924475,16.294999979436398,16.86499989591539,16.490000067278743,16.66500000283122,16.910000005736947,16.580000054091215,16.534999944269657,16.694999998435378,16.610000049695373,16.679999884217978,16.594999935477972,16.63000020198524,17.26499991491437,16.180000035092235,16.88000001013279,16.519999830052257,16.68000011704862,16.635000007227063,16.894999891519547,16.500000143423676,16.619999893009663,16.790000023320317,16.59000013023615,16.574999783188105,16.765000065788627,16.525000100955367,16.66500000283122,16.610000049695373,16.814999980852008,16.559999901801348,17.294999910518527,16.33500005118549,16.42500003799796,16.795000061392784,16.670000040903687,16.619999893009663,16.790000023320317,17.070000059902668,16.12999988719821,16.900000162422657,16.419999999925494,16.619999893009663,16.564999939873815,16.675000078976154,16.804999904707074,16.515000024810433,16.779999947175384,16.78499998524785,16.515000024810433,16.620000125840306,16.684999922290444,16.635000007227063,16.675000078976154,16.679999884217978,16.629999969154596,16.68000011704862,16.92999992519617,16.610000049695373,17.019999912008643,16.36000000871718,17.115000169724226,15.969999833032489,16.605000011622906,16.995000187307596,16.774999909102917,16.294999979436398,16.679999884217978,16.770000103861094,16.64000004529953,16.5049999486655,16.66500000283122,16.670000040903687,16.814999980852008,17.029999988153577,16.439999919384718,17.0650000218302,16.130000120028853,17.174999928101897,16.09500008635223,16.605000011622906,16.58499985933304,16.68999996036291,16.724999994039536,17.025000182911754,16.814999980852008,16.254999907687306,16.460000071674585,16.670000040903687,16.814999980852008,16.59999997355044,16.804999904707074,16.65500015951693,16.399999847635627,16.80999994277954,16.56500017270446,16.704999841749668,16.875000204890966,16.509999986737967,16.62499993108213,16.64000004529953,16.884999815374613,16.45500003360212,16.68999996036291,16.620000125840306,16.68999996036291,16.68000011704862,16.605000011622906,16.704999841749668,16.675000078976154,16.714999917894602,16.65500015951693,16.629999969154596,16.68999996036291,16.57500001601875,16.980000073090196,16.589999897405505,16.54500002041459,16.619999893009663,16.68999996036291,16.77500014193356,16.444999957457185,16.73500007018447,16.969999996945262,16.404999885708094,16.724999994039536,16.585000092163682,16.874999972060323,16.414999961853027,16.71999995596707,16.850000014528632,16.585000092163682,16.700000036507845,16.86499989591539,16.390000004321337,16.685000155121088]","146","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","139","170486","0.0-10.0-2.0-1.5","","mmlk0s","dsf","er","X","61","258434.549999889","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","6","1","experimental","1536 x 864","1105 x 686","true","259106.7899998743"
"3485.4000001214445","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.600550239255124","[2.7550000231713057,16.820000018924475,16.61500008776784,16.709999879822135,16.64000004529953,16.499999910593033,16.71000011265278,16.71999995596707,16.66500000283122,16.534999944269657,16.71999995596707,16.635000007227063,16.730000032112002,16.675000078976154,16.779999947175384,16.66500000283122,16.62499993108213,16.59000013023615,16.71999995596707,16.47999999113381,16.724999994039536,16.59999997355044,16.890000086277723,16.66500000283122,16.5200000628829,16.829999862238765,16.534999944269657,16.84500020928681,16.644999850541353,16.550000058487058,16.550000058487058,16.64999988861382,16.740000108256936,16.949999844655395,16.78499998524785,16.260000178590417,16.76000002771616,16.6999998036772,16.600000206381083,16.74499991349876,16.73500007018447,16.64999988861382,16.564999939873815,16.629999969154596,16.57500001601875,16.685000155121088,16.610000049695373,16.74499991349876,16.62499993108213,16.795000061392784,16.629999969154596,16.820000018924475,16.550000058487058,16.534999944269657,16.714999917894602,17.16000004671514,16.270000021904707,16.509999986737967,16.850000014528632,16.940000001341105,16.26499998383224,16.71999995596707,16.595000168308616,16.829999862238765,16.670000040903687,16.474999953061342,17.220000037923455,16.085000010207295,16.8550000526011,16.704999841749668,16.75000018440187,16.549999825656414,16.675000078976154,16.694999998435378,16.460000071674585,16.915000043809414,16.594999935477972,16.559999901801348,16.740000108256936,16.790000023320317,16.724999994039536,16.670000040903687,16.724999994039536,16.869999933987856,16.270000021904707,16.714999917894602,16.684999922290444,16.530000139027834,16.709999879822135,16.70500007458031,16.62499993108213,16.54500002041459,16.625000163912773,17.02499995008111,16.36999985203147,16.83000009506941,16.49500010535121,16.659999964758754,16.669999808073044,16.885000048205256,16.595000168308616,16.605000011622906,16.804999904707074,16.539999982342124,16.57500001601875,16.580000054091215,16.78499998524785,16.619999893009663,16.68000011704862,16.919999849051237,16.45500003360212,16.64000004529953,16.885000048205256,16.76999987103045,16.270000021904707,16.78499998524785,16.59999997355044,16.754999989643693,16.820000018924475,16.485000029206276,16.969999996945262,16.37500012293458,16.5049999486655,16.749999951571226,16.715000150725245,17.054999945685267,16.134999925270677,16.850000014528632,16.844999976456165,16.49500010535121,16.730000032112002,16.605000011622906,16.779999947175384,16.5049999486655,16.82500005699694,16.54500002041459,16.824999824166298,16.475000185891986,16.86499989591539,16.580000054091215,16.419999999925494,16.899999929592013,16.539999982342124,16.795000061392784,16.749999951571226,16.550000058487058,16.64000004529953,16.71999995596707,16.659999964758754,16.589999897405505,16.76000002771616,16.73500007018447,16.525000100955367,16.635000007227063,16.850000014528632,16.559999901801348,16.62499993108213,17.114999936893582,16.310000093653798,16.460000071674585,17.770000034943223,15.684999991208315,16.71999995596707,16.670000040903687,16.730000032112002,16.4899998344481,16.810000175610185,16.669999808073044,16.700000036507845,16.64000004529953,16.645000083371997,16.519999830052257,16.8700001668185,16.589999897405505,16.594999935477972,16.754999989643693,16.685000155121088,16.559999901801348,16.814999980852008,16.65500015951693,16.62499993108213,16.559999901801348,16.694999998435378,16.71999995596707,16.540000215172768,16.614999854937196,16.73500007018447,16.765000065788627,16.594999935477972,16.68999996036291,16.619999893009663,16.63000020198524,16.814999980852008,16.694999998435378,16.534999944269657,16.804999904707074,16.675000078976154,16.59999997355044,16.564999939873815,16.835000133141875,16.610000049695373,16.59999997355044,16.814999980852008,16.64999988861382,16.515000024810433,16.865000128746033,16.58499985933304,16.59000013023615,16.739999875426292]","209","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","142","434585","0.0-10.0-2.0-1.6","","mmlk0s","dsf","er","X","46","937.3149999883026","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","7","1","experimental","1536 x 864","1105 x 686","true","1513.1900000851601"
"597.7100001182407","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","17.119705882471273","[32.21000009216368,17.059999983757734,16.365000046789646,16.279999865218997,16.670000040903687,16.66500000283122,16.80999994277954,16.47999999113381,17.140000127255917,16.214999835938215,17.020000144839287,16.509999986737967,16.52999990619719,16.90499996766448,16.44500019028783,16.664999770000577,16.670000040903687,16.64000004529953,16.59000013023615,16.799999866634607,16.675000078976154,16.580000054091215,16.714999917894602,16.61500008776784,16.72999979928136,16.54500002041459,16.964999958872795,17.0800001360476,16.254999907687306,16.71999995596707,16.47000014781952,16.820000018924475,16.739999875426292,16.490000067278743]","34","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","145","437535","0.0-10.0-2.0-1.7","","mmlk0s","dsf","er","X","48","843.6849999707192","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","8","1","experimental","1536 x 864","1105 x 686","true","1380.5100000463426"
"331.70500001870096","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.0814999951981","[5.369999911636114,16.340000089257956,17.4000000115484,15.859999926760793,16.749999951571226,16.530000139027834,16.71999995596707,16.644999850541353,16.57500001601875,16.730000032112002,16.700000036507845,16.635000007227063,16.765000065788627,16.539999982342124,16.74499991349876,16.530000139027834,16.894999891519547,17.010000068694353,16.134999925270677,16.754999989643693]","20","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","148","439913","0.0-10.0-2.0-1.8","","mmlk0s","dsf","er","X","50","755.2199999336153","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","9","1","experimental","1536 x 864","1105 x 686","true","1587.379999924451"
"346.3800000026822","69","true","e,t","e","5000","true","1","50","1","180","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","15.988809522241354","[2.2700000554323196,16.94500003941357,16.404999885708094,16.865000128746033,16.659999964758754,16.44999999552965,16.779999947175384,16.629999969154596,16.770000103861094,16.635000007227063,16.66500000283122,16.670000040903687,16.564999939873815,16.804999904707074,16.585000092163682,16.730000032112002,16.66500000283122,16.64999988861382,16.76000002771616,16.619999893009663,16.64000004529953]","21","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","151","442697","0.0-10.0-2.0-1.9","","mmlk0s","dsf","er","X","50","682.0699998643249","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","left","0.2","rdk","10","1","experimental","1536 x 864","1105 x 686","true","1337.9149998072535"
"381.9599999114871","69","false","e,t","t","5000","true","1","50","1","0","0.2","0","2","5","1.7","274.4","274.4","white","black","5","1","1","16.33782608879973","[9.145000018179417,16.859999857842922,16.715000150725245,16.594999935477972,16.534999944269657,16.78499998524785,16.45500003360212,16.675000078976154,16.45999983884394,17.075000097975135,16.66500000283122,16.56999997794628,16.59000013023615,16.614999854937196,16.694999998435378,16.92000008188188,16.610000049695373,16.47999999113381,16.57500001601875,16.739999875426292,16.68000011704862,16.57500001601875,16.754999989643693]","23","552.5","343","false","20","20","black","1","false","1","1","1105","686","rdk","154","445225","0.0-10.0-2.0-1.10","","mmlk0s","dsf","er","X","56","1264.9399999063462","accuracy","{""name"":""Chrome"",""chrome"":true,""version"":""80.0"",""blink"":true,""windows"":true,""osname"":""Windows"",""osversion"":""10"",""a"":true}","accuracy","right","0.2","rdk","11","1","experimental","1536 x 864","1105 x 686","true","1713.5649998672307"
